25-12-2012	14646.4	13132.6	12101.9	11710.6	11791.3	12763.7	16292.9	23372.8	30567.5	33108.9	31475.3	26081.2	21228.7	21111.9	21096.1	20573.3	20322.2	20618.5	21411.1	21735.8	20536.2	18684.3	17668.1	15174.2	2
26-12-2012	12911.0	12069.1	11153.6	10931.9	11523.0	12774.9	15728.5	21968.3	28837.9	32322.0	32062.1	29167.4	26299.9	25057.3	23239.2	21979.5	21738.3	22575.9	23932.2	24265.7	21964.8	18911.7	17894.8	14868.4	2
27-12-2012	12370.0	11579.2	11311.1	11231.2	12452.3	15638.9	22420.7	28907.6	32155.0	31974.5	27514.8	29189.7	29126.1	28083.9	24772.0	23086.6	22817.4	24122.8	25923.2	26625.8	23141.0	19918.6	17803.3	15188.2	2
28-12-2012	12670.9	11494.0	11213.9	11226.4	12572.8	15696.7	22791.9	29985.2	32645.0	31868.9	29743.1	28755.1	28837.8	27597.3	24622.9	23166.1	22727.7	23844.9	25527.1	25800.0	22928.6	19685.7	17950.9	14699.5	2
29-12-2012	12495.1	11484.7	11303.4	11234.7	11815.3	14356.3	18639.2	26864.4	31690.3	31804.2	29888.9	28628.0	28346.2	26925.2	23962.0	22024.5	21871.8	22501.2	24131.4	24269.3	21478.8	18897.8	17818.2	14941.2	2
30-12-2012	12758.5	11982.4	11592.9	11524.3	11826.8	13108.6	15985.0	23554.5	29524.4	30571.9	29413.8	28121.5	27549.3	26024.0	22888.0	21499.5	21365.0	21886.1	23641.3	23691.3	20910.6	18462.1	17140.6	14417.8	2
31-12-2012	12142.3	11530.4	11220.3	11126.4	11758.5	14752.0	19650.2	26940.4	30996.1	30834.2	28812.3	27962.2	28149.9	27400.4	25311.4	24519.2	25107.4	25797.8	25192.1	21879.3	19464.6	17967.9	17027.1	15367.9	2
01-01-2013	15269.6	14124.6	13033.7	12261.0	11893.7	12256.4	13624.7	17792.6	22939.9	27345.3	27549.4	26512.9	25129.4	24088.5	21665.3	20726.0	20835.0	21272.2	22645.6	23134.2	20874.9	18010.6	16900.2	13590.1	2
02-01-2013	11959.1	11512.0	11454.1	11413.5	12128.2	15729.4	21154.3	26841.6	29319.5	29101.0	28114.5	27545.2	27615.9	26378.3	24274.1	22804.7	22658.3	23920.8	26040.2	26450.9	22927.9	19895.6	17806.9	14773.5	2
03-01-2013	12397.1	11680.0	11438.0	11478.0	12438.6	15583.6	22132.2	28859.8	30795.4	30344.0	27862.0	27780.5	28101.1	26979.7	24191.2	22634.3	22785.5	23779.4	25685.6	26290.6	23941.8	20253.7	18181.6	14649.1	2
04-01-2013	12248.9	11728.1	11302.7	11335.0	12219.5	15352.5	23083.1	29682.6	31572.5	29358.6	27977.7	28306.5	21928.6	32040.8	24255.5	22636.9	22409.9	21378.8	22305.1	25785.8	22905.6	19716.6	17751.4	14707.6	2
05-01-2013	12376.9	11230.1	10833.2	10704.9	11791.7	13853.8	18483.8	26388.1	31641.5	31859.2	29580.7	28583.9	28640.5	27036.5	23985.7	22370.8	22243.3	23242.1	24755.8	24850.2	22347.8	19543.8	18260.1	15435.7	2
06-01-2013	12824.2	11928.6	11477.3	11138.6	11316.4	12910.1	16675.8	24706.2	31957.3	33898.9	32622.6	30934.5	29274.3	28043.2	24859.3	22972.2	23618.5	25702.8	27448.6	27589.9	24086.1	20744.2	18054.2	14952.9	2
